,Dom_Ext,CLB_Nb_jours,ADV_Nb_jours,Écart_Série_vic,Écart_Série_vic_5,Écart_Série_vic_3,Écart_Série_vic_1,Écart_Buts_diff,Écart_Buts_diff_5,Écart_Buts_diff_3,Écart_Buts_diff_1,Écart_Buts_pour,Écart_Buts_pour_5,Écart_Buts_pour_3,Écart_Buts_pour_1,Écart_Buts_contre,Écart_Buts_contre_5,Écart_Buts_contre_3,Écart_Buts_contre_1,Écart_Activité_att_5,Écart_Activité_att_3,Écart_Activité_att_1,Écart_Activité_def_5,Écart_Activité_def_3,Écart_Activité_def_1,Écart_Arrêts_5,Écart_Arrêts_3,Écart_Arrêts_1,Écart_Fautes_5,Écart_Fautes_3,Écart_Fautes_1,Écart_Passes_5,Écart_Passes_3,Écart_Passes_1,Écart_Tirs_5,Écart_Tirs_3,Écart_Tirs_1,[Résultat],[CLB_Buts],[ADV_Buts]
2253,0.0,6.0,11.0,-2.0,0.0,0.0,0.0,-20,-2,-3,0,2,2,0,-1,-22,-4,-3,1,350.0,187.0,104.0,99.0,145.0,-88.0,-4.0,-5.0,-2.0,2.0,-4.0,-2.0,-14.0,0.0,-3.0,1.0,-7.0,1.0,0.0,0,1
2254,1.0,7.0,7.0,-2.0,-1.0,-1.0,-1.0,-20,-5,-4,-6,-15,-3,-3,-3,-5,-2,-1,-3,-355.0,-193.0,13.0,-185.0,-127.0,-75.0,0.0,-2.0,-2.0,5.0,2.0,0.0,-19.0,-12.0,-7.0,-8.0,-8.0,-10.0,1.0,1,0
2255,0.0,7.0,7.0,2.0,1.0,1.0,1.0,20,5,4,6,15,3,3,3,5,2,1,3,355.0,193.0,-13.0,185.0,127.0,75.0,0.0,2.0,2.0,-5.0,-2.0,0.0,19.0,12.0,7.0,8.0,8.0,10.0,0.0,0,1
2256,1.0,14.0,28.0,10.0,0.0,0.0,0.0,49,7,6,0,39,4,3,0,10,3,3,0,408.0,205.0,77.0,507.0,183.0,76.0,-11.0,-8.0,-2.0,-3.0,-4.0,-2.0,16.0,12.0,-3.0,3.0,-17.0,-7.0,1.0,3,0
2257,0.0,28.0,14.0,-10.0,0.0,0.0,0.0,-49,-7,-6,0,-39,-4,-3,0,-10,-3,-3,0,-408.0,-205.0,-77.0,-507.0,-183.0,-76.0,11.0,8.0,2.0,3.0,4.0,2.0,-16.0,-12.0,3.0,-3.0,17.0,7.0,0.0,0,3
2258,1.0,7.0,7.0,12.0,2.0,0.0,0.0,60,20,8,2,45,18,8,2,15,2,0,0,-507.0,-240.0,-120.0,589.0,356.0,150.0,-7.0,-6.0,-4.0,7.0,5.0,2.0,-3.0,10.0,-6.0,-1.0,7.0,-7.0,1.0,5,1
2259,0.0,7.0,7.0,-12.0,-2.0,0.0,0.0,-60,-20,-8,-2,-45,-18,-8,-2,-15,-2,0,0,507.0,240.0,120.0,-589.0,-356.0,-150.0,7.0,6.0,4.0,-7.0,-5.0,-2.0,3.0,-10.0,6.0,1.0,-7.0,7.0,0.0,1,5
2260,1.0,6.0,6.0,-5.0,-2.0,-1.0,-1.0,-44,-11,-9,-6,-33,-7,-6,-4,-11,-4,-3,-2,461.0,237.0,178.0,-401.0,-205.0,-25.0,8.0,2.0,4.0,9.0,6.0,1.0,15.0,18.0,3.0,-6.0,2.0,-12.0,0.0,0,1
2261,0.0,6.0,6.0,5.0,2.0,1.0,1.0,44,11,9,6,33,7,6,4,11,4,3,2,-461.0,-237.0,-178.0,401.0,205.0,25.0,-8.0,-2.0,-4.0,-9.0,-6.0,-1.0,-15.0,-18.0,-3.0,6.0,-2.0,12.0,1.0,1,0
2262,1.0,28.0,6.0,8.0,4.0,3.0,1.0,37,22,17,7,9,5,6,2,28,17,11,5,-313.0,-176.0,-60.0,50.0,167.0,15.0,-14.0,-12.0,0.0,3.0,5.0,-1.0,3.0,-1.0,3.0,1.0,1.0,-7.0,0.0,1,2
2263,0.0,6.0,28.0,-8.0,-4.0,-3.0,-1.0,-37,-22,-17,-7,-9,-5,-6,-2,-28,-17,-11,-5,313.0,176.0,60.0,-50.0,-167.0,-15.0,14.0,12.0,0.0,-3.0,-5.0,1.0,-3.0,1.0,-3.0,-1.0,-1.0,7.0,1.0,2,1
2264,1.0,36.0,13.0,-5.0,-5.0,-3.0,-1.0,-13,-19,-13,-5,-5,-6,-3,-2,-8,-13,-10,-3,-162.0,-79.0,-28.0,-28.0,63.0,-19.0,0.0,-2.0,-3.0,-3.0,-1.0,2.0,-16.0,3.0,-6.0,8.0,13.0,28.0,0.0,0,1
2265,0.0,13.0,36.0,5.0,5.0,3.0,1.0,13,19,13,5,5,6,3,2,8,13,10,3,162.0,79.0,28.0,28.0,-63.0,19.0,0.0,2.0,3.0,3.0,1.0,-2.0,16.0,-3.0,6.0,-8.0,-13.0,-28.0,1.0,1,0
2266,1.0,7.0,7.0,-5.0,1.0,1.0,1.0,-27,-1,3,2,-29,-3,2,0,2,2,1,2,-63.0,-63.0,14.0,-71.0,-88.0,60.0,5.0,5.0,2.0,6.0,7.0,6.0,4.0,-8.0,1.0,-19.0,-13.0,-13.0,0.0,1,3
2267,0.0,7.0,7.0,5.0,-1.0,-1.0,-1.0,27,1,-3,-2,29,3,-2,0,-2,-2,-1,-2,63.0,63.0,-14.0,71.0,88.0,-60.0,-5.0,-5.0,-2.0,-6.0,-7.0,-6.0,-4.0,8.0,-1.0,19.0,13.0,13.0,1.0,3,1
2268,1.0,5.0,8.0,4.0,2.0,1.0,0.0,32,7,4,1,1,4,2,0,31,3,2,1,-578.0,-287.0,-41.0,11.0,-15.0,-8.0,6.0,2.0,0.0,10.0,8.0,5.0,3.0,9.0,1.0,4.0,-2.0,-13.0,0.0,2,3
2269,0.0,8.0,5.0,-4.0,-2.0,-1.0,0.0,-32,-7,-4,-1,-1,-4,-2,0,-31,-3,-2,-1,578.0,287.0,41.0,-11.0,15.0,8.0,-6.0,-2.0,0.0,-10.0,-8.0,-5.0,-3.0,-9.0,-1.0,-4.0,2.0,13.0,1.0,3,2
2270,1.0,8.0,8.0,-1.0,-1.0,-1.0,-1.0,7,-3,-2,-4,3,-3,-2,-2,4,0,0,-2,-239.0,-253.0,-146.0,99.0,203.0,51.0,2.0,-2.0,2.0,3.0,1.0,1.0,-12.0,0.0,-2.0,-7.0,-6.0,-10.0,0.0,0,1
2271,0.0,8.0,8.0,1.0,1.0,1.0,1.0,-7,3,2,4,-3,3,2,2,-4,0,0,2,239.0,253.0,146.0,-99.0,-203.0,-51.0,-2.0,2.0,-2.0,-3.0,-1.0,-1.0,12.0,0.0,2.0,7.0,6.0,10.0,1.0,1,0
2272,1.0,8.0,7.0,-5.0,1.0,0.0,0.0,-27,1,-2,0,-27,-3,-3,-1,0,4,1,1,152.0,108.0,3.0,-453.0,-197.0,-216.0,-10.0,-10.0,-6.0,3.0,2.0,3.0,-34.0,-20.0,-7.0,-17.0,-18.0,-10.0,1.0,2,1
2273,0.0,7.0,8.0,5.0,-1.0,0.0,0.0,27,-1,2,0,27,3,3,1,0,-4,-1,-1,-152.0,-108.0,-3.0,453.0,197.0,216.0,10.0,10.0,6.0,-3.0,-2.0,-3.0,34.0,20.0,7.0,17.0,18.0,10.0,0.0,1,2
2274,1.0,14.0,8.0,0.0,3.0,2.0,0.0,12,5,6,1,-8,4,3,1,20,1,3,0,-235.0,-61.0,-75.0,96.0,-8.0,-20.0,3.0,6.0,5.0,5.0,3.0,1.0,14.0,5.0,2.0,1.0,-14.0,-11.0,0.0,1,3
2275,0.0,8.0,14.0,0.0,-3.0,-2.0,0.0,-12,-5,-6,-1,8,-4,-3,-1,-20,-1,-3,0,235.0,61.0,75.0,-96.0,8.0,20.0,-3.0,-6.0,-5.0,-5.0,-3.0,-1.0,-14.0,-5.0,-2.0,-1.0,14.0,11.0,1.0,3,1
2276,1.0,7.0,7.0,3.0,0.0,-1.0,-1.0,28,9,2,-2,8,2,-1,-1,20,7,3,-1,-32.0,157.0,8.0,287.0,41.0,57.0,-6.0,-7.0,2.0,5.0,1.0,1.0,10.0,1.0,3.0,9.0,1.0,-6.0,1.0,2,0
2277,0.0,7.0,7.0,-3.0,0.0,1.0,1.0,-28,-9,-2,2,-8,-2,1,1,-20,-7,-3,1,32.0,-157.0,-8.0,-287.0,-41.0,-57.0,6.0,7.0,-2.0,-5.0,-1.0,-1.0,-10.0,-1.0,-3.0,-9.0,-1.0,6.0,0.0,0,2
2278,1.0,15.0,7.0,0.0,1.0,1.0,0.0,-6,7,6,-1,-16,-1,0,-1,10,8,6,0,-93.0,1.0,-7.0,-303.0,-249.0,-20.0,-2.0,2.0,0.0,6.0,2.0,1.0,-14.0,-4.0,6.0,-28.0,-21.0,1.0,1.0,2,0
2279,0.0,7.0,15.0,0.0,-1.0,-1.0,0.0,6,-7,-6,1,16,1,0,1,-10,-8,-6,0,93.0,-1.0,7.0,303.0,249.0,20.0,2.0,-2.0,0.0,-6.0,-2.0,-1.0,14.0,4.0,-6.0,28.0,21.0,-1.0,0.0,0,2
2280,1.0,14.0,7.0,14.0,0.0,-1.0,0.0,51,7,0,0,30,4,0,-1,21,3,0,1,219.0,-2.0,14.0,372.0,76.0,8.0,2.0,-3.0,-2.0,4.0,2.0,0.0,0.0,-9.0,-15.0,9.0,-2.0,-1.0,1.0,3,0
2281,0.0,7.0,14.0,-14.0,0.0,1.0,0.0,-51,-7,0,0,-30,-4,0,1,-21,-3,0,-1,-219.0,2.0,-14.0,-372.0,-76.0,-8.0,-2.0,3.0,2.0,-4.0,-2.0,0.0,0.0,9.0,15.0,-9.0,2.0,1.0,0.0,0,3
2282,1.0,8.0,15.0,-11.0,-3.0,-2.0,-1.0,-47,-11,-9,-6,-32,-8,-7,-3,-15,-3,-2,-3,-152.0,-122.0,-53.0,311.0,295.0,138.0,17.0,3.0,5.0,-6.0,0.0,-1.0,-20.0,-10.0,-6.0,2.0,2.0,0.0,0.0,2,3
2283,0.0,15.0,8.0,11.0,3.0,2.0,1.0,47,11,9,6,32,8,7,3,15,3,2,3,152.0,122.0,53.0,-311.0,-295.0,-138.0,-17.0,-3.0,-5.0,6.0,0.0,1.0,20.0,10.0,6.0,-2.0,-2.0,0.0,1.0,3,2
2284,1.0,8.0,15.0,18.0,5.0,3.0,1.0,62,13,9,2,40,8,4,2,22,5,5,0,184.0,102.0,-16.0,-65.0,-104.0,-147.0,-1.0,-1.0,2.0,4.0,5.0,1.0,30.0,15.0,3.0,-5.0,-1.0,-9.0,0.0,0,1
2285,0.0,15.0,8.0,-18.0,-5.0,-3.0,-1.0,-62,-13,-9,-2,-40,-8,-4,-2,-22,-5,-5,0,-184.0,-102.0,16.0,65.0,104.0,147.0,1.0,1.0,-2.0,-4.0,-5.0,-1.0,-30.0,-15.0,-3.0,5.0,1.0,9.0,1.0,1,0
2286,1.0,8.0,12.0,12.0,3.0,2.0,0.0,52,16,11,1,28,6,6,2,24,10,5,-1,-27.0,24.0,-9.0,218.0,95.0,89.0,-1.0,2.0,3.0,7.0,6.0,2.0,-11.0,-1.0,-7.0,5.0,8.0,0.0,1.0,3,0
2287,0.0,12.0,8.0,-12.0,-3.0,-2.0,0.0,-52,-16,-11,-1,-28,-6,-6,-2,-24,-10,-5,1,27.0,-24.0,9.0,-218.0,-95.0,-89.0,1.0,-2.0,-3.0,-7.0,-6.0,-2.0,11.0,1.0,7.0,-5.0,-8.0,0.0,0.0,0,3
2288,1.0,9.0,15.0,-15.0,-3.0,-2.0,-1.0,-72,-13,-9,-4,-54,-11,-8,-1,-18,-2,-1,-3,-1.0,-59.0,-49.0,-469.0,-172.0,36.0,-3.0,0.0,0.0,-5.0,0.0,-3.0,-48.0,-24.0,-8.0,-9.0,-2.0,0.0,0.0,1,2
2289,0.0,15.0,9.0,15.0,3.0,2.0,1.0,72,13,9,4,54,11,8,1,18,2,1,3,1.0,59.0,49.0,469.0,172.0,-36.0,3.0,0.0,0.0,5.0,0.0,3.0,48.0,24.0,8.0,9.0,2.0,0.0,1.0,2,1
2290,1.0,28.0,8.0,6.0,0.0,0.0,0.0,31,3,3,0,26,1,2,0,5,2,1,0,-115.0,-129.0,-42.0,406.0,181.0,-17.0,3.0,0.0,0.0,-1.0,0.0,-4.0,19.0,12.0,7.0,0.0,20.0,-3.0,1.0,7,1
2291,0.0,8.0,28.0,-6.0,0.0,0.0,0.0,-31,-3,-3,0,-26,-1,-2,0,-5,-2,-1,0,115.0,129.0,42.0,-406.0,-181.0,17.0,-3.0,0.0,0.0,1.0,0.0,4.0,-19.0,-12.0,-7.0,0.0,-20.0,3.0,0.0,1,7
2292,1.0,30.0,9.0,0.0,0.0,1.0,0.0,5,2,3,-1,4,2,1,0,1,0,2,-1,-132.0,-39.0,-33.0,-662.0,-530.0,-168.0,2.0,-3.0,3.0,3.0,3.0,1.0,-8.0,-10.0,-13.0,-3.0,-5.0,-11.0,1.0,2,0
2293,0.0,9.0,30.0,0.0,0.0,-1.0,0.0,-5,-2,-3,1,-4,-2,-1,0,-1,0,-2,1,132.0,39.0,33.0,662.0,530.0,168.0,-2.0,3.0,-3.0,-3.0,-3.0,-1.0,8.0,10.0,13.0,3.0,5.0,11.0,0.0,0,2
2294,1.0,9.0,3.0,7.0,1.0,1.0,-1.0,50,11,8,-2,20,5,5,-2,30,6,3,0,-262.0,-222.0,-78.0,515.0,209.0,64.0,-4.0,-1.0,1.0,-7.0,-3.0,1.0,49.0,37.0,4.0,10.0,14.0,-8.0,1.0,4,0
2295,0.0,3.0,9.0,-7.0,-1.0,-1.0,1.0,-50,-11,-8,2,-20,-5,-5,2,-30,-6,-3,0,262.0,222.0,78.0,-515.0,-209.0,-64.0,4.0,1.0,-1.0,7.0,3.0,-1.0,-49.0,-37.0,-4.0,-10.0,-14.0,8.0,0.0,0,4
2296,1.0,8.0,3.0,3.0,0.0,0.0,-1.0,16,1,0,-3,12,1,1,0,4,0,-1,-3,26.0,84.0,48.0,255.0,191.0,33.0,5.0,8.0,8.0,3.0,0.0,-3.0,21.0,4.0,0.0,3.0,3.0,-8.0,1.0,2,1
2297,0.0,3.0,8.0,-3.0,0.0,0.0,1.0,-16,-1,0,3,-12,-1,-1,0,-4,0,1,3,-26.0,-84.0,-48.0,-255.0,-191.0,-33.0,-5.0,-8.0,-8.0,-3.0,0.0,3.0,-21.0,-4.0,0.0,-3.0,-3.0,8.0,0.0,1,2
2298,1.0,11.0,15.0,-9.0,-2.0,-1.0,0.0,-60,-10,-9,-1,-11,-1,-1,1,-49,-9,-8,-2,-380.0,-301.0,-103.0,-354.0,-420.0,-191.0,10.0,7.0,-1.0,-2.0,-2.0,1.0,-25.0,-16.0,-2.0,7.0,-4.0,-3.0,0.0,0,3
2299,0.0,15.0,11.0,9.0,2.0,1.0,0.0,60,10,9,1,11,1,1,-1,49,9,8,2,380.0,301.0,103.0,354.0,420.0,191.0,-10.0,-7.0,1.0,2.0,2.0,-1.0,25.0,16.0,2.0,-7.0,4.0,3.0,1.0,3,0
2300,1.0,4.0,11.0,10.0,3.0,1.0,0.0,22,10,3,1,27,5,1,1,-5,5,2,0,212.0,50.0,55.0,232.0,98.0,-69.0,12.0,9.0,5.0,3.0,2.0,-1.0,12.0,4.0,1.0,10.0,5.0,0.0,0.0,1,2
2301,0.0,11.0,4.0,-10.0,-3.0,-1.0,0.0,-22,-10,-3,-1,-27,-5,-1,-1,5,-5,-2,0,-212.0,-50.0,-55.0,-232.0,-98.0,69.0,-12.0,-9.0,-5.0,-3.0,-2.0,1.0,-12.0,-4.0,-1.0,-10.0,-5.0,0.0,1.0,2,1
2302,1.0,10.0,3.0,-2.0,1.0,1.0,0.0,2,1,1,0,-13,2,1,0,15,-1,0,0,490.0,295.0,125.0,-51.0,-126.0,35.0,5.0,6.0,5.0,-3.0,-4.0,0.0,8.0,10.0,3.0,-8.0,1.0,-15.0,0.0,0,1
2303,0.0,3.0,10.0,2.0,-1.0,-1.0,0.0,-2,-1,-1,0,13,-2,-1,0,-15,1,0,0,-490.0,-295.0,-125.0,51.0,126.0,-35.0,-5.0,-6.0,-5.0,3.0,4.0,0.0,-8.0,-10.0,-3.0,8.0,-1.0,15.0,1.0,1,0
2304,1.0,3.0,32.0,0.0,0.0,0.0,-1.0,-8,1,-1,-3,7,-2,-2,-2,-15,3,1,-1,-135.0,-111.0,43.0,-172.0,-65.0,-51.0,7.0,13.0,3.0,5.0,1.0,1.0,-3.0,-8.0,-12.0,-9.0,-5.0,0.0,0.0,0,1
2305,0.0,32.0,3.0,0.0,0.0,0.0,1.0,8,-1,1,3,-7,2,2,2,15,-3,-1,1,135.0,111.0,-43.0,172.0,65.0,51.0,-7.0,-13.0,-3.0,-5.0,-1.0,-1.0,3.0,8.0,12.0,9.0,5.0,0.0,1.0,1,0
2306,1.0,10.0,4.0,14.0,4.0,2.0,1.0,55,13,4,2,28,8,3,1,27,5,1,1,822.0,505.0,202.0,358.0,262.0,129.0,-3.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,21.0,52.0,44.0,32.0,1.0,4,2
2307,0.0,4.0,10.0,-14.0,-4.0,-2.0,-1.0,-55,-13,-4,-2,-28,-8,-3,-1,-27,-5,-1,-1,-822.0,-505.0,-202.0,-358.0,-262.0,-129.0,3.0,0.0,0.0,0.0,0.0,0.0,-39.0,-39.0,-21.0,-52.0,-44.0,-32.0,0.0,2,4
2308,1.0,11.0,10.0,-4.0,1.0,1.0,0.0,-24,-1,2,1,-30,-4,-2,0,6,3,4,1,148.0,97.0,45.0,-96.0,13.0,-75.0,16.0,14.0,8.0,8.0,2.0,2.0,-45.0,-30.0,-10.0,-33.0,-15.0,0.0,0.0,3,4
2309,0.0,10.0,11.0,4.0,-1.0,-1.0,0.0,24,1,-2,-1,30,4,2,0,-6,-3,-4,-1,-148.0,-97.0,-45.0,96.0,-13.0,75.0,-16.0,-14.0,-8.0,-8.0,-2.0,-2.0,45.0,30.0,10.0,33.0,15.0,0.0,1.0,4,3
2310,1.0,11.0,4.0,8.0,1.0,0.0,-1.0,30,5,2,-3,23,6,2,-1,7,-1,0,-2,237.0,124.0,71.0,397.0,334.0,222.0,10.0,1.0,0.0,-2.0,0.0,-2.0,-4.0,12.0,2.0,18.0,12.0,6.0,1.0,2,1
2311,0.0,4.0,11.0,-8.0,-1.0,0.0,1.0,-30,-5,-2,3,-23,-6,-2,1,-7,1,0,2,-237.0,-124.0,-71.0,-397.0,-334.0,-222.0,-10.0,-1.0,0.0,2.0,0.0,2.0,4.0,-12.0,-2.0,-18.0,-12.0,-6.0,0.0,1,2
2312,1.0,3.0,3.0,3.0,-1.0,0.0,-1.0,7,-12,-3,-5,12,0,1,-2,-5,-12,-4,-3,-180.0,-140.0,-101.0,25.0,-6.0,53.0,2.0,-2.0,3.0,-9.0,-9.0,-5.0,15.0,13.0,-1.0,-15.0,-16.0,-9.0,1.0,1,0
2313,0.0,3.0,3.0,-3.0,1.0,0.0,1.0,-7,12,3,5,-12,0,-1,2,5,12,4,3,180.0,140.0,101.0,-25.0,6.0,-53.0,-2.0,2.0,-3.0,9.0,9.0,5.0,-15.0,-13.0,1.0,15.0,16.0,9.0,0.0,0,1
2314,1.0,4.0,3.0,-12.0,-1.0,-1.0,0.0,-48,-5,-7,-2,-30,-2,-2,0,-18,-3,-5,-2,-141.0,-51.0,-50.0,-20.0,68.0,-109.0,8.0,5.0,2.0,-4.0,-3.0,-2.0,-14.0,-2.0,-9.0,6.0,-1.0,-8.0,0.0,0,2
2315,0.0,3.0,4.0,12.0,1.0,1.0,0.0,48,5,7,2,30,2,2,0,18,3,5,2,141.0,51.0,50.0,20.0,-68.0,109.0,-8.0,-5.0,-2.0,4.0,3.0,2.0,14.0,2.0,9.0,-6.0,1.0,8.0,1.0,2,0
2316,1.0,4.0,6.0,0.0,0.0,2.0,1.0,-11,3,10,2,-7,-1,1,1,-4,4,9,1,414.0,247.0,56.0,-369.0,-318.0,-91.0,-3.0,1.0,2.0,-5.0,-3.0,-2.0,2.0,-6.0,-6.0,4.0,5.0,-5.0,0.0,1,2
2317,0.0,6.0,4.0,0.0,0.0,-2.0,-1.0,11,-3,-10,-2,7,1,-1,-1,4,-4,-9,-1,-414.0,-247.0,-56.0,369.0,318.0,91.0,3.0,-1.0,-2.0,5.0,3.0,2.0,-2.0,6.0,6.0,-4.0,-5.0,5.0,1.0,2,1
2318,1.0,5.0,4.0,-10.0,0.0,0.0,0.0,-34,0,2,-2,1,2,2,-2,-35,-2,0,0,-523.0,-344.0,-172.0,314.0,152.0,-11.0,-7.0,-5.0,-3.0,-6.0,-2.0,-2.0,-9.0,-4.0,-2.0,1.0,-6.0,-12.0,1.0,3,0
2319,0.0,4.0,5.0,10.0,0.0,0.0,0.0,34,0,-2,2,-1,-2,-2,2,35,2,0,0,523.0,344.0,172.0,-314.0,-152.0,11.0,7.0,5.0,3.0,6.0,2.0,2.0,9.0,4.0,2.0,-1.0,6.0,12.0,0.0,0,3
2320,1.0,5.0,5.0,-5.0,2.0,1.0,0.0,-18,5,3,0,-29,1,0,-1,11,4,3,1,-249.0,-10.0,-47.0,-427.0,-349.0,-104.0,8.0,4.0,1.0,3.0,1.0,3.0,-5.0,-13.0,8.0,-25.0,-29.0,7.0,0.0,1,2
2321,0.0,5.0,5.0,5.0,-2.0,-1.0,0.0,18,-5,-3,0,29,-1,0,1,-11,-4,-3,-1,249.0,10.0,47.0,427.0,349.0,104.0,-8.0,-4.0,-1.0,-3.0,-1.0,-3.0,5.0,13.0,-8.0,25.0,29.0,-7.0,1.0,2,1
2322,1.0,4.0,4.0,2.0,2.0,1.0,0.0,12,4,0,-2,-1,1,0,-1,13,3,0,-1,-159.0,-96.0,-11.0,-156.0,-101.0,24.0,-2.0,1.0,-2.0,0.0,1.0,1.0,23.0,22.0,3.0,-5.0,-1.0,-9.0,1.0,1,0
2323,0.0,4.0,4.0,-2.0,-2.0,-1.0,0.0,-12,-4,0,2,1,-1,0,1,-13,-3,0,1,159.0,96.0,11.0,156.0,101.0,-24.0,2.0,-1.0,2.0,0.0,-1.0,-1.0,-23.0,-22.0,-3.0,5.0,1.0,9.0,0.0,0,1
2324,1.0,6.0,5.0,10.0,5.0,3.0,1.0,44,17,9,2,28,8,3,1,16,9,6,1,-229.0,-314.0,-155.0,428.0,278.0,-46.0,-10.0,-7.0,-5.0,-12.0,-6.0,-1.0,-1.0,1.0,8.0,-2.0,-4.0,-5.0,1.0,1,0
2325,0.0,5.0,6.0,-10.0,-5.0,-3.0,-1.0,-44,-17,-9,-2,-28,-8,-3,-1,-16,-9,-6,-1,229.0,314.0,155.0,-428.0,-278.0,46.0,10.0,7.0,5.0,12.0,6.0,1.0,1.0,-1.0,-8.0,2.0,4.0,5.0,0.0,0,1
2326,1.0,6.0,13.0,6.0,1.0,0.0,-1.0,-2,-1,-3,-6,13,0,1,-1,-15,-1,-4,-5,616.0,287.0,79.0,-127.0,-158.0,-73.0,10.0,10.0,5.0,-7.0,-2.0,-2.0,15.0,5.0,4.0,9.0,-6.0,0.0,1.0,3,0
2327,0.0,13.0,6.0,-6.0,-1.0,0.0,1.0,2,1,3,6,-13,0,-1,1,15,1,4,5,-616.0,-287.0,-79.0,127.0,158.0,73.0,-10.0,-10.0,-5.0,7.0,2.0,2.0,-15.0,-5.0,-4.0,-9.0,6.0,0.0,0.0,0,3
2328,1.0,13.0,6.0,-8.0,-2.0,-1.0,0.0,-50,-14,-9,-2,-27,-7,-6,-2,-23,-7,-3,0,-522.0,-309.0,-94.0,-264.0,-132.0,-60.0,-7.0,-5.0,3.0,7.0,2.0,0.0,-31.0,-30.0,-11.0,-23.0,-17.0,-19.0,0.0,2,5
2329,0.0,6.0,13.0,8.0,2.0,1.0,0.0,50,14,9,2,27,7,6,2,23,7,3,0,522.0,309.0,94.0,264.0,132.0,60.0,7.0,5.0,-3.0,-7.0,-2.0,0.0,31.0,30.0,11.0,23.0,17.0,19.0,1.0,5,2
2330,1.0,3.0,3.0,0.0,-1.0,0.0,0.0,-16,-2,0,0,0,-1,-1,-1,-16,-1,1,1,-509.0,-348.0,-187.0,212.0,49.0,59.0,6.0,3.0,3.0,13.0,10.0,5.0,-7.0,-9.0,-4.0,9.0,10.0,0.0,0.0,0,1
2331,0.0,3.0,3.0,0.0,1.0,0.0,0.0,16,2,0,0,0,1,1,1,16,1,-1,-1,509.0,348.0,187.0,-212.0,-49.0,-59.0,-6.0,-3.0,-3.0,-13.0,-10.0,-5.0,7.0,9.0,4.0,-9.0,-10.0,0.0,1.0,1,0
2332,1.0,49.0,3.0,-14.0,-2.0,0.0,0.0,-47,-11,0,0,-29,-7,0,-1,-18,-4,0,1,-438.0,-261.0,-65.0,-52.0,-213.0,80.0,-8.0,3.0,-1.0,3.0,2.0,2.0,-17.0,-7.0,6.0,-32.0,-27.0,-6.0,0.0,0,3
2333,0.0,3.0,49.0,14.0,2.0,0.0,0.0,47,11,0,0,29,7,0,1,18,4,0,-1,438.0,261.0,65.0,52.0,213.0,-80.0,8.0,-3.0,1.0,-3.0,-2.0,-2.0,17.0,7.0,-6.0,32.0,27.0,6.0,1.0,3,0
2334,1.0,7.0,5.0,-2.0,0.0,0.0,0.0,-2,0,-3,0,0,1,1,0,-2,-1,-4,0,-86.0,-92.0,-83.0,-297.0,-192.0,-28.0,11.0,8.0,3.0,8.0,7.0,2.0,4.0,0.0,7.0,-5.0,-3.0,0.0,1.0,1,0
2335,0.0,5.0,7.0,2.0,0.0,0.0,0.0,2,0,3,0,0,-1,-1,0,2,1,4,0,86.0,92.0,83.0,297.0,192.0,28.0,-11.0,-8.0,-3.0,-8.0,-7.0,-2.0,-4.0,0.0,-7.0,5.0,3.0,0.0,0.0,0,1
2336,1.0,13.0,20.0,2.0,0.0,-1.0,-1.0,-7,-4,-6,-4,-2,-2,-3,-2,-5,-2,-3,-2,-101.0,-91.0,-7.0,-143.0,150.0,31.0,-6.0,-4.0,0.0,2.0,-3.0,-1.0,-13.0,-13.0,2.0,-14.0,-15.0,-8.0,1.0,2,0
2337,0.0,20.0,13.0,-2.0,0.0,1.0,1.0,7,4,6,4,2,2,3,2,5,2,3,2,101.0,91.0,7.0,143.0,-150.0,-31.0,6.0,4.0,0.0,-2.0,3.0,1.0,13.0,13.0,-2.0,14.0,15.0,8.0,0.0,0,2
2338,1.0,7.0,7.0,4.0,0.0,-1.0,-1.0,4,1,-2,-4,9,3,0,-1,-5,-2,-2,-3,-270.0,-190.0,-175.0,-203.0,69.0,-18.0,0.0,5.0,1.0,-2.0,-6.0,-3.0,9.0,6.0,-5.0,7.0,3.0,-10.0,0.0,0,3
2339,0.0,7.0,7.0,-4.0,0.0,1.0,1.0,-4,-1,2,4,-9,-3,0,1,5,2,2,3,270.0,190.0,175.0,203.0,-69.0,18.0,0.0,-5.0,-1.0,2.0,6.0,3.0,-9.0,-6.0,5.0,-7.0,-3.0,10.0,1.0,3,0
2340,1.0,21.0,7.0,-16.0,-4.0,-3.0,-1.0,-66,-24,-17,-5,-52,-19,-12,-3,-14,-5,-5,-2,248.0,194.0,75.0,-403.0,-337.0,-234.0,17.0,12.0,2.0,5.0,1.0,1.0,-24.0,-14.0,-5.0,1.0,-5.0,-5.0,0.0,0,3
2341,0.0,7.0,21.0,16.0,4.0,3.0,1.0,66,24,17,5,52,19,12,3,14,5,5,2,-248.0,-194.0,-75.0,403.0,337.0,234.0,-17.0,-12.0,-2.0,-5.0,-1.0,-1.0,24.0,14.0,5.0,-1.0,5.0,5.0,1.0,3,0
2342,1.0,6.0,14.0,12.0,3.0,2.0,1.0,47,5,5,2,33,6,6,2,14,-1,-1,0,-544.0,-315.0,-60.0,-420.0,-248.0,42.0,-4.0,4.0,2.0,14.0,9.0,6.0,-3.0,4.0,1.0,-20.0,-9.0,0.0,1.0,5,1
